id,byline_date,byline_place,lat,lon
dt1815,1932-05-18,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt1816,1932-05-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1817,1932-05-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1818,1932-05-22,"Santa Monica, California",34.0194704,-118.491227
dt1819,1932-05-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1820,1932-05-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1821,1932-05-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1822,1932-05-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1823,1932-05-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1824,1932-05-29,"Santa Monica, California",34.0194704,-118.491227
dt1825,1932-05-30,"Santa Monica, California",34.0194704,-118.491227
dt1826,1932-05-31,"Beverly Hills, California",34.0696501,-118.3963062
dt1827,1932-06-01,"San Francisco, California",37.7792588,-122.4193286
dt1828,1932-06-02,"Palo Alto, California",37.4443293,-122.1598465
dt1829,1932-06-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1830,1932-06-05,"Santa Monica, California",34.0194704,-118.491227
dt1831,1932-06-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1832,1932-06-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1833,1932-06-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1834,1932-06-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1835,1932-06-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1836,1932-06-12,"Chicago, Illinois",41.8755616,-87.6244212
dt1837,1932-06-17,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1838,1932-06-19,"Santa Monica, California",34.0194704,-118.491227
dt1839,1932-06-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1840,1932-06-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1841,1932-06-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1842,1932-06-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1843,1932-06-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1844,1932-07-03,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1845,1932-07-04,"Nowata, Oklahoma",36.700645,-95.6380341
dt1846,1932-07-05,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1847,1932-07-06,"Vernon, Texas",34.1513105,-99.2860857
dt1848,1932-07-07,"Vernon, Texas",34.1513105,-99.2860857
dt1849,1932-07-08,"Muleshoe, Texas",34.2268047,-102.727721
dt1850,1932-07-10,"Muleshoe, Texas",34.2268047,-102.727721
dt1851,1932-07-11,"Albuquerque, New Mexico",35.0841034,-106.650985
dt1852,1932-07-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1853,1932-07-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1854,1932-07-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1855,1932-07-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1856,1932-07-17,"East Bakersfield, California",35.386625,-118.977322
dt1857,1932-07-18,"Beverly Hills, California",34.0696501,-118.3963062
dt1858,1932-07-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1859,1932-07-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1860,1932-07-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1861,1932-07-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1862,1932-07-24,"Beverly Hills, California",34.0696501,-118.3963062
dt1863,1932-07-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1864,1932-07-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1865,1932-07-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1866,1932-07-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1867,1932-07-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1868,1932-07-31,"Beverly Hills, California",34.0696501,-118.3963062
dt1869,1932-08-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1870,1932-08-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1871,1932-08-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1872,1932-08-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1873,1932-08-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1874,1932-08-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1875,1932-08-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1876,1932-08-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1877,1932-08-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1878,1932-08-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1879,1932-08-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1880,1932-08-14,"Santa Monica, California",34.0194704,-118.491227
dt1881,1932-08-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1882,1932-08-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1883,1932-08-17,"Beverly Hills, California",34.0696501,-118.3963062
dt1884,1932-08-18,"Santa Barbara, California",34.4221319,-119.702667
dt1885,1932-08-19,"Santa Barbara, California",34.4221319,-119.702667
dt1886,1932-08-21,"Santa Monica, California",34.0194704,-118.491227
dt1887,1932-08-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1888,1932-08-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1889,1932-08-24,"Mojave, California",35.01096025,-118.19028326663798
dt1890,1932-08-25,"Bishop, California",37.363679,-118.39524
dt1891,1932-08-26,"Bishop, California",37.363679,-118.39524
dt1892,1932-08-28,"Bishop, California",37.363679,-118.39524
dt1893,1932-08-29,"Bishop, California",37.363679,-118.39524
dt1894,1932-08-30,"Bishop, California",37.363679,-118.39524
dt1895,1932-08-31,"Bishop, California",37.363679,-118.39524
dt1896,1932-09-01,"Bishop, California",37.363679,-118.39524
dt1897,1932-09-02,"Bishop, California",37.363679,-118.39524
dt1898,1932-09-04,"Bishop, California",37.363679,-118.39524
dt1899,1932-09-05,"Beatty, Nevada",36.9084224,-116.759275
dt1900,1932-09-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1901,1932-09-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1902,1932-09-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1903,1932-09-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1904,1932-09-11,"Santa Monica, California",34.0194704,-118.491227
dt1905,1932-09-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1906,1932-09-13,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt1907,1932-09-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1908,1932-09-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1909,1932-09-16,"Beverly Hills, California",34.0696501,-118.3963062
dt1910,1932-09-18,"Santa Monica, California",34.0194704,-118.491227
dt1911,1932-09-19,"Beverly Hills, California",34.0696501,-118.3963062
dt1912,1932-09-20,"Beverly Hills, California",34.0696501,-118.3963062
dt1913,1932-09-21,"Beverly Hills, California",34.0696501,-118.3963062
dt1914,1932-09-22,"Beverly Hills, California",34.0696501,-118.3963062
dt1915,1932-09-23,"Beverly Hills, California",34.0696501,-118.3963062
dt1916,1932-09-25,"Santa Monica, California",34.0194704,-118.491227
dt1917,1932-09-26,"Beverly Hills, California",34.0696501,-118.3963062
dt1918,1932-09-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1919,1932-09-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1920,1932-09-29,"Beverly Hills, California",34.0696501,-118.3963062
dt1921,1932-09-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1922,1932-10-02,"Santa Monica, California",34.0194704,-118.491227
dt1923,1932-10-03,"Beverly Hills, California",34.0696501,-118.3963062
dt1924,1932-10-04,"Beverly Hills, California",34.0696501,-118.3963062
dt1925,1932-10-05,"El Paso, Texas",31.7601164,-106.4870404
dt1926,1932-10-06,"San Antonio, Texas",29.4246002,-98.4951405
dt1927,1932-10-07,"Mexico City, Mexico",19.4326296,-99.1331785
dt1928,1932-10-09,"San Salvador, El Salvador",13.6989939,-89.1914249
dt1929,1932-10-10,"San Salvador, El Salvador",13.6989939,-89.1914249
dt1930,1932-10-11,"Colón, Panama",9.23530855,-80.25325261094679
dt1931,1932-10-12,"Buena Ventura, Columbia",7.805456,-73.1329772
dt1932,1932-10-13,"Lima, Peru",-12.2001093,-76.2850579
dt1933,1932-10-14,"Antofagasta, Chile",-23.6463741,-70.3980033
dt1934,1932-10-16,"Santiago, Chile",-33.4377756,-70.6504502
dt1935,1932-10-17,"Buenos Aires, Argentina",-34.6037181,-58.38153
dt1936,1932-10-18,"Buenos Aires, Argentina",-34.6037181,-58.38153
dt1937,1932-10-19,"Buenos Aires, Argentina",-34.6037181,-58.38153
dt1938,1932-10-20,"Buenos Aires, Argentina",-34.6037181,-58.38153
dt1939,1932-10-21,"Rio Grande do Sul, Brazil",-29.8425284,-53.7680577
dt1940,1932-10-23,"Santos, Brazil",-23.9335988,-46.3286399
dt1941,1932-10-24,"Pará, Brazil",-4.7493933,-52.8973006
dt1942,1932-10-25,"Port of Spain, Trinidad and Tobago",10.6572678,-61.5180173
dt1943,1932-10-26,"San Juan, Puerto Rico",18.465299,-66.116666
dt1944,1932-10-27,"Coral Gables, Florida",25.7331105,-80.2585107
dt1945,1932-10-28,"New York, New York",40.7127281,-74.0060152
dt1946,1932-10-30,"New York, New York",40.7127281,-74.0060152
dt1947,1932-10-31,"New York, New York",40.7127281,-74.0060152
dt1948,1932-11-01,"New York, New York",40.7127281,-74.0060152
dt1949,1932-11-02,"New York, New York",40.7127281,-74.0060152
dt1950,1932-11-03,"Cleveland, Ohio",41.4996574,-81.6936772
dt1951,1932-11-04,"Claremore, Oklahoma",36.3126005,-95.6160686
dt1952,1932-11-06,"Santa Monica, California",34.0194704,-118.491227
dt1953,1932-11-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1954,1932-11-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1955,1932-11-09,"Beverly Hills, California",34.0696501,-118.3963062
dt1956,1932-11-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1957,1932-11-11,"Beverly Hills, California",34.0696501,-118.3963062
dt1958,1932-11-13,"Santa Monica, California",34.0194704,-118.491227
dt1959,1932-11-14,"Corona, California",33.8752945,-117.566444
dt1960,1932-11-15,"Corona, California",33.8752945,-117.566444
dt1961,1932-11-16,"Corona, California",33.8752945,-117.566444
dt1962,1932-11-17,"Santa Monica, California",34.0194704,-118.491227
dt1963,1932-11-18,"Corona, California",33.8752945,-117.566444
dt1964,1932-11-20,"Corona, California",33.8752945,-117.566444
dt1965,1932-11-21,"Corona, California",33.8752945,-117.566444
dt1966,1932-11-22,"Los Angeles, California",34.0536909,-118.242766
dt1967,1932-11-23,"Los Angeles, California",34.0536909,-118.242766
dt1968,1932-11-24,"Santa Monica, California",34.0194704,-118.491227
dt1969,1932-11-25,"Beverly Hills, California",34.0696501,-118.3963062
dt1970,1932-11-27,"Santa Monica, California",34.0194704,-118.491227
dt1971,1932-11-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1972,1932-11-29,"Los Angeles, California",34.0536909,-118.242766
dt1973,1932-11-30,"Beverly Hills, California",34.0696501,-118.3963062
dt1974,1932-12-01,"Beverly Hills, California",34.0696501,-118.3963062
dt1975,1932-12-02,"Beverly Hills, California",34.0696501,-118.3963062
dt1976,1932-12-04,"Santa Monica, California",34.0194704,-118.491227
dt1977,1932-12-05,"Beverly Hills, California",34.0696501,-118.3963062
dt1978,1932-12-06,"Beverly Hills, California",34.0696501,-118.3963062
dt1979,1932-12-07,"Beverly Hills, California",34.0696501,-118.3963062
dt1980,1932-12-08,"Beverly Hills, California",34.0696501,-118.3963062
dt1981,1932-12-09,"Los Angeles, California",34.0536909,-118.242766
dt1982,1932-12-10,"Beverly Hills, California",34.0696501,-118.3963062
dt1983,1932-12-12,"Beverly Hills, California",34.0696501,-118.3963062
dt1984,1932-12-13,"Beverly Hills, California",34.0696501,-118.3963062
dt1985,1932-12-14,"Beverly Hills, California",34.0696501,-118.3963062
dt1986,1932-12-15,"Beverly Hills, California",34.0696501,-118.3963062
dt1987,1932-12-16,"Santa Monica, California",34.0194704,-118.491227
dt1988,1932-12-18,"Santa Monica, California",34.0194704,-118.491227
dt1989,1932-12-18,"Los Angeles, California",34.0536909,-118.242766
dt1990,1932-12-20,"Los Angeles, California",34.0536909,-118.242766
dt1991,1932-12-21,"Los Angeles, California",34.0536909,-118.242766
dt1992,1932-12-22,"Los Angeles, California",34.0536909,-118.242766
dt1993,1932-12-23,"Los Angeles, California",34.0536909,-118.242766
dt1994,1932-12-25,"Santa Monica, California",34.0194704,-118.491227
dt1995,1932-12-26,"Santa Monica, California",34.0194704,-118.491227
dt1996,1932-12-27,"Beverly Hills, California",34.0696501,-118.3963062
dt1997,1932-12-28,"Beverly Hills, California",34.0696501,-118.3963062
dt1998,1932-12-29,"Santa Monica, California",34.0194704,-118.491227
dt1999,1932-12-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2000,1933-01-01,"Santa Monica, California",34.0194704,-118.491227
dt2001,1933-01-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2002,1933-01-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2003,1933-01-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2004,1933-01-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2005,1933-01-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2006,1933-01-08,"Santa Monica, California",34.0194704,-118.491227
dt2007,1933-01-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2008,1933-01-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2009,1933-01-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2010,1933-01-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2011,1933-01-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2012,1933-01-15,"Santa Monica, California",34.0194704,-118.491227
dt2013,1933-01-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2014,1933-01-17,"Santa Monica, California",34.0194704,-118.491227
dt2015,1933-01-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2016,1933-01-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2017,1933-01-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2018,1933-01-22,"Oakland, California",37.8044557,-122.271356
dt2019,1933-01-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2020,1933-01-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2021,1933-01-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2022,1933-01-26,"Santa Monica, California",34.0194704,-118.491227
dt2023,1933-01-27,"Santa Monica, California",34.0194704,-118.491227
dt2024,1933-01-29,"Santa Monica, California",34.0194704,-118.491227
dt2025,1933-01-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2026,1933-01-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2027,1933-02-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2028,1933-02-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2029,1933-02-03,"Santa Monica, California",34.0194704,-118.491227
dt2030,1933-02-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2031,1933-02-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2032,1933-02-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2033,1933-02-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2034,1933-02-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2035,1933-02-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2036,1933-02-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2037,1933-02-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2038,1933-02-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2039,1933-02-15,"Santa Monica, California",34.0194704,-118.491227
dt2040,1933-02-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2041,1933-02-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2042,1933-02-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2043,1933-02-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2044,1933-02-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2045,1933-02-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2046,1933-02-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2047,1933-02-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2048,1933-02-26,"Santa Monica, California",34.0194704,-118.491227
dt2049,1933-02-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2050,1933-02-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2051,1933-03-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2052,1933-03-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2053,1933-03-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2054,1933-03-05,"Santa Monica, California",34.0194704,-118.491227
dt2055,1933-03-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2056,1933-03-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2057,1933-03-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2058,1933-03-09,"Santa Monica, California",34.0194704,-118.491227
dt2059,1933-03-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2060,1933-03-12,"Santa Monica, California",34.0194704,-118.491227
dt2061,1933-03-13,"Santa Monica, California",34.0194704,-118.491227
dt2062,1933-03-14,"Santa Monica, California",34.0194704,-118.491227
dt2063,1933-03-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2064,1933-03-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2065,1933-03-17,"Santa Monica, California",34.0194704,-118.491227
dt2066,1933-03-19,"Santa Monica, California",34.0194704,-118.491227
dt2067,1933-03-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2068,1933-03-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2069,1933-03-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2070,1933-03-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2071,1933-03-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2072,1933-03-26,"Nogales, Arizona",31.3402134,-110.936081
dt2073,1933-03-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2074,1933-03-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2075,1933-03-29,"Santa Monica, California",34.0194704,-118.491227
dt2076,1933-03-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2077,1933-03-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2078,1933-04-02,"Santa Monica, California",34.0194704,-118.491227
dt2079,1933-04-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2080,1933-04-04,"Beverly Hills, California",34.0696501,-118.3963062
